"data";"valor"
"18/11/1994";"65,45"
"21/11/1994";"65,45"
"22/11/1994";"65,45"
"23/11/1994";"65,45"
"24/11/1994";"65,45"
"25/11/1994";"65,45"
"28/11/1994";"65,45"
"29/11/1994";"65,45"
"30/11/1994";"65,45"
"01/12/1994";"59,19"
"02/12/1994";"58,26"
"05/12/1994";"58,26"
"06/12/1994";"57,99"
"07/12/1994";"54,85"
"08/12/1994";"54,98"
"09/12/1994";"54,98"
"12/12/1994";"55,11"
"13/12/1994";"54,85"
"14/12/1994";"54,46"
"15/12/1994";"53,17"
"16/12/1994";"51,63"
"19/12/1994";"52,02"
"20/12/1994";"51,25"
"21/12/1994";"50,62"
"22/12/1994";"50,75"
"23/12/1994";"50,24"
"26/12/1994";"50,24"
"27/12/1994";"49,86"
"28/12/1994";"49,86"
"29/12/1994";"49,86"
"30/12/1994";"49,86"
"02/01/1995";"47,37"
"03/01/1995";"47,12"
"04/01/1995";"47,12"
"05/01/1995";"47,12"
"06/01/1995";"47,12"
"09/01/1995";"47,12"
"10/01/1995";"47,00"
"11/01/1995";"45,89"
"12/01/1995";"45,77"
"13/01/1995";"45,89"
"16/01/1995";"45,77"
"17/01/1995";"45,77"
"18/01/1995";"46,02"
"19/01/1995";"45,89"
"20/01/1995";"45,89"
"23/01/1995";"45,77"
"24/01/1995";"45,89"
"25/01/1995";"45,77"
"26/01/1995";"45,65"
"27/01/1995";"45,53"
"30/01/1995";"45,89"
"31/01/1995";"46,14"
"01/02/1995";"56,28"
"02/02/1995";"56,67"
"03/02/1995";"56,94"
"06/02/1995";"56,94"
"07/02/1995";"56,81"
"08/02/1995";"56,81"
"09/02/1995";"56,67"
"10/02/1995";"56,67"
"13/02/1995";"56,67"
"14/02/1995";"56,54"
"15/02/1995";"56,54"
"16/02/1995";"56,41"
"17/02/1995";"56,41"
"20/02/1995";"56,28"
"21/02/1995";"56,28"
"22/02/1995";"56,28"
"23/02/1995";"56,28"
"24/02/1995";"56,28"
"01/03/1995";"41,67"
"02/03/1995";"41,56"
"03/03/1995";"41,67"
"06/03/1995";"41,67"
"07/03/1995";"41,67"
"08/03/1995";"41,67"
"09/03/1995";"41,67"
"10/03/1995";"65,87"
"13/03/1995";"65,73"
"14/03/1995";"65,59"
"15/03/1995";"65,73"
"16/03/1995";"65,73"
"17/03/1995";"65,73"
"20/03/1995";"65,73"
"21/03/1995";"65,73"
"22/03/1995";"65,73"
"23/03/1995";"65,73"
"24/03/1995";"65,73"
"27/03/1995";"65,73"
"28/03/1995";"65,59"
"29/03/1995";"65,59"
"30/03/1995";"65,59"
"31/03/1995";"65,73"
"03/04/1995";"85,74"
"04/04/1995";"85,58"
"05/04/1995";"85,43"
"06/04/1995";"85,43"
"07/04/1995";"85,43"
"10/04/1995";"85,43"
"11/04/1995";"85,43"
"12/04/1995";"85,43"
"17/04/1995";"85,58"
"18/04/1995";"85,43"
"19/04/1995";"85,43"
"20/04/1995";"85,43"
"24/04/1995";"85,58"
"25/04/1995";"85,43"
"26/04/1995";"85,43"
"27/04/1995";"85,43"
"28/04/1995";"85,43"
"02/05/1995";"61,34"
"03/05/1995";"61,21"
"04/05/1995";"61,21"
"05/05/1995";"61,21"
"08/05/1995";"61,21"
"09/05/1995";"61,21"
"10/05/1995";"61,21"
"11/05/1995";"61,07"
"12/05/1995";"61,07"
"15/05/1995";"61,07"
"16/05/1995";"60,94"
"17/05/1995";"60,94"
"18/05/1995";"60,94"
"19/05/1995";"60,94"
"22/05/1995";"60,94"
"23/05/1995";"60,94"
"24/05/1995";"60,94"
"25/05/1995";"60,94"
"26/05/1995";"60,94"
"29/05/1995";"60,94"
"30/05/1995";"60,94"
"31/05/1995";"60,94"
"01/06/1995";"61,34"
"02/06/1995";"60,94"
"05/06/1995";"60,94"
"06/06/1995";"60,80"
"07/06/1995";"60,80"
"08/06/1995";"60,80"
"09/06/1995";"60,80"
"12/06/1995";"60,80"
"13/06/1995";"60,80"
"14/06/1995";"60,80"
"16/06/1995";"60,80"
"19/06/1995";"60,80"
"20/06/1995";"60,80"
"21/06/1995";"60,80"
"22/06/1995";"60,80"
"23/06/1995";"60,80"
"26/06/1995";"60,80"
"27/06/1995";"60,80"
"28/06/1995";"60,80"
"29/06/1995";"60,80"
"30/06/1995";"60,80"
"03/07/1995";"60,53"
"04/07/1995";"60,80"
"05/07/1995";"60,80"
"06/07/1995";"60,80"
"07/07/1995";"60,80"
"10/07/1995";"60,67"
"11/07/1995";"60,67"
"12/07/1995";"60,67"
"13/07/1995";"60,53"
"14/07/1995";"60,53"
"17/07/1995";"60,40"
"18/07/1995";"60,40"
"19/07/1995";"60,40"
"20/07/1995";"60,40"
"21/07/1995";"60,40"
"24/07/1995";"60,40"
"25/07/1995";"60,40"
"26/07/1995";"60,40"
"27/07/1995";"60,40"
"28/07/1995";"60,40"
"31/07/1995";"60,40"
"01/08/1995";"52,40"
"02/08/1995";"52,27"
"03/08/1995";"52,27"
"04/08/1995";"51,76"
"07/08/1995";"51,00"
"08/08/1995";"51,00"
"09/08/1995";"50,87"
"10/08/1995";"50,87"
"11/08/1995";"50,87"
"14/08/1995";"50,87"
"15/08/1995";"50,87"
"16/08/1995";"50,87"
"17/08/1995";"50,87"
"18/08/1995";"50,87"
"21/08/1995";"50,87"
"22/08/1995";"50,87"
"23/08/1995";"50,87"
"24/08/1995";"50,87"
"25/08/1995";"50,87"
"28/08/1995";"50,87"
"29/08/1995";"50,87"
"30/08/1995";"50,87"
"31/08/1995";"50,87"
"01/09/1995";"52,27"
"04/09/1995";"51,00"
"05/09/1995";"51,00"
"06/09/1995";"51,00"
"08/09/1995";"51,00"
"11/09/1995";"51,00"
"12/09/1995";"51,00"
"13/09/1995";"51,00"
"14/09/1995";"50,75"
"15/09/1995";"51,00"
"18/09/1995";"51,00"
"19/09/1995";"51,00"
"20/09/1995";"51,00"
"21/09/1995";"51,00"
"22/09/1995";"51,00"
"25/09/1995";"51,00"
"26/09/1995";"51,00"
"27/09/1995";"51,00"
"28/09/1995";"50,62"
"29/09/1995";"50,37"
"02/10/1995";"44,19"
"03/10/1995";"44,80"
"04/10/1995";"44,55"
"05/10/1995";"44,19"
"06/10/1995";"43,59"
"09/10/1995";"43,59"
"10/10/1995";"43,59"
"11/10/1995";"43,71"
"13/10/1995";"43,59"
"16/10/1995";"45,41"
"17/10/1995";"44,43"
"18/10/1995";"44,55"
"19/10/1995";"44,68"
"20/10/1995";"44,80"
"23/10/1995";"44,80"
"24/10/1995";"43,71"
"25/10/1995";"44,19"
"26/10/1995";"44,07"
"27/10/1995";"43,47"
"30/10/1995";"43,47"
"31/10/1995";"42,99"
"01/11/1995";"42,63"
"03/11/1995";"42,03"
"06/11/1995";"42,63"
"07/11/1995";"42,87"
"08/11/1995";"43,71"
"09/11/1995";"43,71"
"10/11/1995";"43,71"
"13/11/1995";"44,19"
"14/11/1995";"44,07"
"16/11/1995";"44,31"
"17/11/1995";"44,19"
"20/11/1995";"44,19"
"21/11/1995";"42,39"
"22/11/1995";"42,15"
"23/11/1995";"42,03"
"24/11/1995";"41,91"
"27/11/1995";"42,03"
"28/11/1995";"42,15"
"29/11/1995";"41,91"
"30/11/1995";"41,91"
"01/12/1995";"40,02"
"04/12/1995";"40,61"
"05/12/1995";"40,25"
"06/12/1995";"40,25"
"07/12/1995";"40,49"
"08/12/1995";"40,14"
"11/12/1995";"41,79"
"12/12/1995";"40,73"
"13/12/1995";"40,84"
"14/12/1995";"42,03"
"15/12/1995";"42,51"
"18/12/1995";"42,51"
"19/12/1995";"42,39"
"20/12/1995";"42,39"
"21/12/1995";"42,27"
"22/12/1995";"42,15"
"26/12/1995";"41,67"
"27/12/1995";"40,96"
"28/12/1995";"40,25"
"29/12/1995";"40,25"
"02/01/1996";"35,29"
"03/01/1996";"35,17"
"04/01/1996";"33,48"
"05/01/1996";"33,15"
"08/01/1996";"33,15"
"09/01/1996";"33,15"
"10/01/1996";"33,15"
"11/01/1996";"33,26"
"12/01/1996";"33,26"
"15/01/1996";"33,15"
"16/01/1996";"33,26"
"17/01/1996";"33,48"
"18/01/1996";"33,15"
"19/01/1996";"34,72"
"22/01/1996";"34,72"
"23/01/1996";"34,61"
"24/01/1996";"34,72"
"25/01/1996";"34,16"
"26/01/1996";"33,59"
"29/01/1996";"33,48"
"30/01/1996";"34,27"
"31/01/1996";"33,93"
"01/02/1996";"36,08"
"02/02/1996";"35,85"
"05/02/1996";"35,51"
"06/02/1996";"35,85"
"07/02/1996";"35,51"
"08/02/1996";"35,51"
"09/02/1996";"35,40"
"12/02/1996";"35,97"
"13/02/1996";"35,74"
"14/02/1996";"36,65"
"15/02/1996";"37,23"
"16/02/1996";"37,23"
"21/02/1996";"37,46"
"22/02/1996";"37,46"
"23/02/1996";"37,46"
"26/02/1996";"36,20"
"27/02/1996";"35,40"
"28/02/1996";"35,17"
"29/02/1996";"34,38"
"01/03/1996";"31,15"
"04/03/1996";"31,59"
"05/03/1996";"29,95"
"06/03/1996";"30,16"
"07/03/1996";"30,16"
"08/03/1996";"29,95"
"11/03/1996";"30,49"
"12/03/1996";"30,49"
"13/03/1996";"29,95"
"14/03/1996";"29,95"
"15/03/1996";"29,95"
"18/03/1996";"30,27"
"19/03/1996";"30,16"
"20/03/1996";"29,95"
"21/03/1996";"29,95"
"22/03/1996";"29,84"
"25/03/1996";"29,84"
"26/03/1996";"29,95"
"27/03/1996";"29,95"
"28/03/1996";"29,84"
"29/03/1996";"29,84"
"01/04/1996";"29,18"
"02/04/1996";"28,86"
"03/04/1996";"29,18"
"08/04/1996";"29,08"
"09/04/1996";"28,97"
"10/04/1996";"30,16"
"11/04/1996";"30,27"
"12/04/1996";"30,27"
"15/04/1996";"30,82"
"16/04/1996";"30,93"
"17/04/1996";"30,93"
"18/04/1996";"30,82"
"19/04/1996";"30,60"
"22/04/1996";"30,38"
"23/04/1996";"29,29"
"24/04/1996";"28,97"
"25/04/1996";"28,86"
"26/04/1996";"28,10"
"29/04/1996";"26,93"
"30/04/1996";"25,97"
"02/05/1996";"25,34"
"03/05/1996";"25,13"
"06/05/1996";"25,02"
"07/05/1996";"25,02"
"08/05/1996";"25,02"
"09/05/1996";"25,02"
"10/05/1996";"25,02"
"13/05/1996";"25,02"
"14/05/1996";"25,13"
"15/05/1996";"25,34"
"16/05/1996";"25,13"
"17/05/1996";"25,23"
"20/05/1996";"25,13"
"21/05/1996";"25,13"
"22/05/1996";"25,13"
"23/05/1996";"25,02"
"24/05/1996";"25,34"
"27/05/1996";"26,08"
"28/05/1996";"26,82"
"29/05/1996";"27,35"
"30/05/1996";"28,00"
"31/05/1996";"28,75"
"03/06/1996";"29,18"
"04/06/1996";"29,73"
"05/06/1996";"29,73"
"07/06/1996";"30,27"
"10/06/1996";"30,93"
"11/06/1996";"31,26"
"12/06/1996";"31,37"
"13/06/1996";"31,37"
"14/06/1996";"31,37"
"17/06/1996";"31,37"
"18/06/1996";"31,26"
"19/06/1996";"31,04"
"20/06/1996";"31,26"
"21/06/1996";"29,95"
"24/06/1996";"29,84"
"25/06/1996";"27,46"
"26/06/1996";"26,18"
"27/06/1996";"25,76"
"28/06/1996";"24,40"
"01/07/1996";"24,08"
"02/07/1996";"23,46"
"03/07/1996";"23,67"
"04/07/1996";"23,25"
"05/07/1996";"23,25"
"08/07/1996";"23,25"
"09/07/1996";"23,15"
"10/07/1996";"23,05"
"11/07/1996";"23,25"
"12/07/1996";"23,56"
"15/07/1996";"23,46"
"16/07/1996";"23,15"
"17/07/1996";"23,15"
"18/07/1996";"23,15"
"19/07/1996";"23,25"
"22/07/1996";"23,15"
"23/07/1996";"23,15"
"24/07/1996";"23,25"
"25/07/1996";"23,15"
"26/07/1996";"23,05"
"29/07/1996";"23,05"
"30/07/1996";"23,15"
"31/07/1996";"23,36"
"01/08/1996";"24,50"
"02/08/1996";"24,71"
"05/08/1996";"25,23"
"06/08/1996";"25,55"
"07/08/1996";"25,55"
"08/08/1996";"25,55"
"09/08/1996";"25,45"
"12/08/1996";"25,55"
"13/08/1996";"25,55"
"14/08/1996";"25,45"
"15/08/1996";"25,55"
"16/08/1996";"25,55"
"19/08/1996";"25,55"
"20/08/1996";"25,34"
"21/08/1996";"24,92"
"22/08/1996";"24,61"
"23/08/1996";"24,40"
"26/08/1996";"24,29"
"27/08/1996";"24,40"
"28/08/1996";"24,40"
"29/08/1996";"24,08"
"30/08/1996";"24,08"
"02/09/1996";"24,71"
"03/09/1996";"24,92"
"04/09/1996";"25,13"
"05/09/1996";"25,02"
"06/09/1996";"25,23"
"09/09/1996";"25,13"
"10/09/1996";"25,23"
"11/09/1996";"25,45"
"12/09/1996";"26,40"
"13/09/1996";"26,40"
"16/09/1996";"26,29"
"17/09/1996";"25,97"
"18/09/1996";"25,97"
"19/09/1996";"26,18"
"20/09/1996";"25,87"
"23/09/1996";"25,34"
"24/09/1996";"24,92"
"25/09/1996";"24,82"
"26/09/1996";"24,71"
"27/09/1996";"24,61"
"30/09/1996";"25,13"
"01/10/1996";"23,15"
"02/10/1996";"23,36"
"04/10/1996";"23,25"
"07/10/1996";"23,05"
"08/10/1996";"23,15"
"09/10/1996";"22,94"
"10/10/1996";"23,05"
"11/10/1996";"23,46"
"14/10/1996";"23,67"
"15/10/1996";"24,08"
"16/10/1996";"23,98"
"17/10/1996";"23,77"
"18/10/1996";"23,98"
"21/10/1996";"23,25"
"22/10/1996";"23,67"
"23/10/1996";"23,25"
"24/10/1996";"23,46"
"25/10/1996";"23,67"
"28/10/1996";"23,36"
"29/10/1996";"23,67"
"30/10/1996";"23,67"
"31/10/1996";"23,77"
"01/11/1996";"25,23"
"04/11/1996";"25,23"
"05/11/1996";"25,55"
"06/11/1996";"25,45"
"07/11/1996";"25,45"
"08/11/1996";"25,66"
"11/11/1996";"25,76"
"12/11/1996";"25,66"
"13/11/1996";"25,13"
"14/11/1996";"25,23"
"18/11/1996";"25,34"
"19/11/1996";"25,13"
"20/11/1996";"25,23"
"21/11/1996";"25,02"
"22/11/1996";"25,23"
"25/11/1996";"25,13"
"26/11/1996";"25,02"
"27/11/1996";"24,82"
"28/11/1996";"25,02"
"29/11/1996";"25,13"
"02/12/1996";"23,56"
"03/12/1996";"23,15"
"04/12/1996";"23,25"
"05/12/1996";"23,46"
"06/12/1996";"23,56"
"09/12/1996";"23,46"
"10/12/1996";"23,67"
"11/12/1996";"23,67"
"12/12/1996";"23,77"
"13/12/1996";"23,77"
"16/12/1996";"23,88"
"17/12/1996";"24,08"
"18/12/1996";"24,40"
"19/12/1996";"24,19"
"20/12/1996";"24,19"
"23/12/1996";"24,29"
"24/12/1996";"24,29"
"26/12/1996";"24,19"
"27/12/1996";"23,98"
"30/12/1996";"24,92"
"31/12/1996";"24,92"
"02/01/1997";"21,71"
"03/01/1997";"21,41"
"06/01/1997";"21,41"
"07/01/1997";"21,51"
"08/01/1997";"21,51"
"09/01/1997";"21,51"
"10/01/1997";"21,71"
"13/01/1997";"21,71"
"14/01/1997";"21,71"
"15/01/1997";"21,71"
"16/01/1997";"21,81"
"17/01/1997";"21,81"
"20/01/1997";"21,71"
"21/01/1997";"21,61"
"22/01/1997";"21,61"
"23/01/1997";"21,71"
"24/01/1997";"21,92"
"27/01/1997";"21,81"
"28/01/1997";"22,02"
"29/01/1997";"21,92"
"30/01/1997";"21,71"
"31/01/1997";"22,63"
"03/02/1997";"25,97"
"04/02/1997";"26,50"
"05/02/1997";"25,97"
"06/02/1997";"26,08"
"07/02/1997";"26,40"
"12/02/1997";"26,40"
"13/02/1997";"26,61"
"14/02/1997";"26,50"
"17/02/1997";"26,40"
"18/02/1997";"26,50"
"19/02/1997";"26,18"
"20/02/1997";"26,08"
"21/02/1997";"26,08"
"24/02/1997";"25,97"
"25/02/1997";"25,87"
"26/02/1997";"25,87"
"27/02/1997";"25,76"
"28/02/1997";"25,34"
"03/03/1997";"24,40"
"04/03/1997";"24,08"
"05/03/1997";"23,98"
"06/03/1997";"24,08"
"07/03/1997";"24,19"
"10/03/1997";"24,08"
"11/03/1997";"24,19"
"12/03/1997";"24,19"
"13/03/1997";"24,08"
"14/03/1997";"24,19"
"17/03/1997";"24,19"
"18/03/1997";"24,08"
"19/03/1997";"24,08"
"20/03/1997";"24,08"
"21/03/1997";"23,98"
"24/03/1997";"23,98"
"25/03/1997";"24,08"
"26/03/1997";"24,19"
"31/03/1997";"23,88"
"01/04/1997";"21,00"
"02/04/1997";"21,10"
"03/04/1997";"21,10"
"04/04/1997";"21,20"
"07/04/1997";"21,41"
"08/04/1997";"22,43"
"09/04/1997";"21,81"
"10/04/1997";"22,74"
"11/04/1997";"23,15"
"14/04/1997";"23,15"
"15/04/1997";"22,74"
"16/04/1997";"22,33"
"17/04/1997";"23,25"
"18/04/1997";"22,43"
"22/04/1997";"21,92"
"23/04/1997";"21,10"
"24/04/1997";"21,00"
"25/04/1997";"21,10"
"28/04/1997";"21,20"
"29/04/1997";"21,41"
"30/04/1997";"21,10"
"02/05/1997";"21,81"
"05/05/1997";"21,71"
"06/05/1997";"21,81"
"07/05/1997";"21,81"
"08/05/1997";"21,92"
"09/05/1997";"22,12"
"12/05/1997";"22,02"
"13/05/1997";"22,02"
"14/05/1997";"22,12"
"15/05/1997";"22,02"
"16/05/1997";"22,12"
"19/05/1997";"22,22"
"20/05/1997";"22,22"
"21/05/1997";"22,12"
"22/05/1997";"22,12"
"23/05/1997";"22,12"
"26/05/1997";"22,02"
"27/05/1997";"21,81"
"28/05/1997";"21,00"
"30/05/1997";"21,00"
"02/06/1997";"20,90"
"03/06/1997";"20,90"
"04/06/1997";"21,00"
"05/06/1997";"21,10"
"06/06/1997";"21,30"
"09/06/1997";"21,51"
"10/06/1997";"21,20"
"11/06/1997";"21,20"
"12/06/1997";"21,10"
"13/06/1997";"21,30"
"16/06/1997";"21,20"
"17/06/1997";"21,30"
"18/06/1997";"21,20"
"19/06/1997";"21,20"
"20/06/1997";"21,10"
"23/06/1997";"21,10"
"24/06/1997";"21,10"
"25/06/1997";"20,80"
"26/06/1997";"20,80"
"27/06/1997";"20,49"
"30/06/1997";"20,90"
"01/07/1997";"19,18"
"02/07/1997";"18,88"
"03/07/1997";"18,98"
"04/07/1997";"18,98"
"07/07/1997";"19,18"
"08/07/1997";"19,18"
"09/07/1997";"19,08"
"10/07/1997";"19,18"
"11/07/1997";"19,28"
"14/07/1997";"19,28"
"15/07/1997";"19,38"
"16/07/1997";"19,18"
"17/07/1997";"19,08"
"18/07/1997";"19,08"
"21/07/1997";"18,98"
"22/07/1997";"18,88"
"23/07/1997";"18,88"
"24/07/1997";"18,88"
"25/07/1997";"18,98"
"28/07/1997";"18,88"
"29/07/1997";"18,88"
"30/07/1997";"18,88"
"31/07/1997";"18,78"
"01/08/1997";"20,69"
"04/08/1997";"20,59"
"05/08/1997";"20,59"
"06/08/1997";"20,49"
"07/08/1997";"20,69"
"08/08/1997";"20,69"
"11/08/1997";"20,90"
"12/08/1997";"21,00"
"13/08/1997";"21,00"
"14/08/1997";"21,00"
"15/08/1997";"20,90"
"18/08/1997";"20,80"
"19/08/1997";"20,80"
"20/08/1997";"20,80"
"21/08/1997";"20,80"
"22/08/1997";"20,80"
"25/08/1997";"20,80"
"26/08/1997";"20,80"
"27/08/1997";"20,80"
"28/08/1997";"20,80"
"29/08/1997";"20,69"
"01/09/1997";"20,09"
"02/09/1997";"19,99"
"03/09/1997";"19,89"
"04/09/1997";"19,89"
"05/09/1997";"19,89"
"08/09/1997";"19,89"
"09/09/1997";"19,89"
"10/09/1997";"19,89"
"11/09/1997";"19,89"
"12/09/1997";"19,99"
"15/09/1997";"19,99"
"16/09/1997";"19,89"
"17/09/1997";"19,89"
"18/09/1997";"19,89"
"19/09/1997";"19,89"
"22/09/1997";"19,79"
"23/09/1997";"19,89"
"24/09/1997";"19,79"
"25/09/1997";"19,69"
"26/09/1997";"19,48"
"29/09/1997";"19,18"
"30/09/1997";"19,18"
"01/10/1997";"18,98"
"02/10/1997";"18,88"
"03/10/1997";"18,88"
"06/10/1997";"18,88"
"07/10/1997";"18,98"
"08/10/1997";"18,88"
"09/10/1997";"18,88"
"10/10/1997";"18,88"
"13/10/1997";"18,88"
"14/10/1997";"19,08"
"15/10/1997";"19,08"
"16/10/1997";"19,08"
"17/10/1997";"18,98"
"20/10/1997";"18,98"
"21/10/1997";"18,98"
"22/10/1997";"18,98"
"23/10/1997";"18,88"
"24/10/1997";"18,88"
"27/10/1997";"18,88"
"28/10/1997";"19,18"
"29/10/1997";"19,18"
"30/10/1997";"20,69"
"31/10/1997";"41,20"
"03/11/1997";"44,92"
"04/11/1997";"44,92"
"05/11/1997";"45,04"
"06/11/1997";"45,65"
"07/11/1997";"46,02"
"10/11/1997";"46,14"
"11/11/1997";"46,26"
"12/11/1997";"46,26"
"13/11/1997";"46,26"
"14/11/1997";"46,39"
"17/11/1997";"46,26"
"18/11/1997";"46,26"
"19/11/1997";"46,14"
"20/11/1997";"46,02"
"21/11/1997";"46,14"
"24/11/1997";"46,14"
"25/11/1997";"46,14"
"26/11/1997";"46,14"
"27/11/1997";"46,02"
"28/11/1997";"44,92"
"01/12/1997";"38,73"
"02/12/1997";"38,62"
"03/12/1997";"38,97"
"04/12/1997";"39,20"
"05/12/1997";"39,32"
"08/12/1997";"38,85"
"09/12/1997";"38,62"
"10/12/1997";"38,85"
"11/12/1997";"38,85"
"12/12/1997";"38,73"
"15/12/1997";"38,73"
"16/12/1997";"39,08"
"17/12/1997";"39,32"
"18/12/1997";"41,08"
"19/12/1997";"41,32"
"22/12/1997";"41,56"
"23/12/1997";"41,91"
"24/12/1997";"41,91"
"26/12/1997";"40,96"
"29/12/1997";"40,84"
"30/12/1997";"40,84"
"31/12/1997";"40,84"
"02/01/1998";"35,76"
"05/01/1998";"37,49"
"06/01/1998";"37,94"
"07/01/1998";"38,07"
"08/01/1998";"38,04"
"09/01/1998";"38,02"
"12/01/1998";"37,98"
"13/01/1998";"38,01"
"14/01/1998";"37,84"
"15/01/1998";"37,85"
"16/01/1998";"37,83"
"19/01/1998";"37,72"
"20/01/1998";"37,57"
"21/01/1998";"37,44"
"22/01/1998";"37,41"
"23/01/1998";"37,41"
"26/01/1998";"36,82"
"27/01/1998";"36,52"
"28/01/1998";"36,32"
"29/01/1998";"34,24"
"30/01/1998";"34,79"
"02/02/1998";"34,45"
"03/02/1998";"34,46"
"04/02/1998";"34,68"
"05/02/1998";"34,46"
"06/02/1998";"34,65"
"09/02/1998";"34,48"
"10/02/1998";"34,48"
"11/02/1998";"34,45"
"12/02/1998";"34,41"
"13/02/1998";"34,67"
"16/02/1998";"34,41"
"17/02/1998";"34,39"
"18/02/1998";"34,37"
"19/02/1998";"34,07"
"20/02/1998";"33,97"
"25/02/1998";"33,97"
"26/02/1998";"33,67"
"27/02/1998";"33,69"
"02/03/1998";"33,68"
"03/03/1998";"33,58"
"04/03/1998";"32,55"
"05/03/1998";"27,90"
"06/03/1998";"28,04"
"09/03/1998";"27,96"
"10/03/1998";"27,90"
"11/03/1998";"27,75"
"12/03/1998";"27,42"
"13/03/1998";"27,89"
"16/03/1998";"27,63"
"17/03/1998";"27,50"
"18/03/1998";"27,51"
"19/03/1998";"27,32"
"20/03/1998";"27,45"
"23/03/1998";"27,35"
"24/03/1998";"27,33"
"25/03/1998";"27,34"
"26/03/1998";"27,34"
"27/03/1998";"27,33"
"30/03/1998";"27,31"
"31/03/1998";"27,27"
"01/04/1998";"27,25"
"02/04/1998";"27,24"
"03/04/1998";"27,26"
"06/04/1998";"27,60"
"07/04/1998";"27,92"
"08/04/1998";"27,96"
"13/04/1998";"27,83"
"14/04/1998";"27,67"
"15/04/1998";"25,90"
"16/04/1998";"23,57"
"17/04/1998";"23,35"
"20/04/1998";"23,20"
"22/04/1998";"23,16"
"23/04/1998";"23,16"
"24/04/1998";"23,16"
"27/04/1998";"23,13"
"28/04/1998";"23,17"
"29/04/1998";"23,08"
"30/04/1998";"22,85"
"04/05/1998";"23,02"
"05/05/1998";"23,37"
"06/05/1998";"23,33"
"07/05/1998";"23,19"
"08/05/1998";"23,19"
"11/05/1998";"23,23"
"12/05/1998";"23,44"
"13/05/1998";"23,23"
"14/05/1998";"23,23"
"15/05/1998";"23,16"
"18/05/1998";"23,12"
"19/05/1998";"23,10"
"20/05/1998";"22,29"
"21/05/1998";"21,69"
"22/05/1998";"21,59"
"25/05/1998";"21,58"
"26/05/1998";"21,58"
"27/05/1998";"21,57"
"28/05/1998";"21,57"
"29/05/1998";"21,50"
"01/06/1998";"21,20"
"02/06/1998";"21,06"
"03/06/1998";"21,06"
"04/06/1998";"21,07"
"05/06/1998";"21,07"
"08/06/1998";"21,08"
"09/06/1998";"21,09"
"10/06/1998";"21,09"
"12/06/1998";"21,09"
"15/06/1998";"21,09"
"16/06/1998";"21,09"
"17/06/1998";"21,09"
"18/06/1998";"21,10"
"19/06/1998";"21,09"
"22/06/1998";"21,09"
"23/06/1998";"21,09"
"24/06/1998";"21,05"
"25/06/1998";"20,76"
"26/06/1998";"20,76"
"29/06/1998";"20,70"
"30/06/1998";"20,65"
"01/07/1998";"20,59"
"02/07/1998";"20,55"
"03/07/1998";"20,50"
"06/07/1998";"20,46"
"07/07/1998";"20,49"
"08/07/1998";"20,49"
"09/07/1998";"20,49"
"10/07/1998";"20,49"
"13/07/1998";"20,49"
"14/07/1998";"20,49"
"15/07/1998";"20,49"
"16/07/1998";"20,49"
"17/07/1998";"20,49"
"20/07/1998";"20,49"
"21/07/1998";"20,49"
"22/07/1998";"20,39"
"23/07/1998";"20,25"
"24/07/1998";"20,19"
"27/07/1998";"20,09"
"28/07/1998";"19,99"
"29/07/1998";"19,98"
"30/07/1998";"19,67"
"31/07/1998";"19,63"
"03/08/1998";"19,59"
"04/08/1998";"19,55"
"05/08/1998";"19,49"
"06/08/1998";"19,45"
"07/08/1998";"19,39"
"10/08/1998";"19,35"
"11/08/1998";"19,29"
"12/08/1998";"19,25"
"13/08/1998";"19,24"
"14/08/1998";"19,20"
"17/08/1998";"19,18"
"18/08/1998";"19,17"
"19/08/1998";"19,15"
"20/08/1998";"19,14"
"21/08/1998";"19,10"
"24/08/1998";"19,09"
"25/08/1998";"19,07"
"26/08/1998";"19,05"
"27/08/1998";"19,02"
"28/08/1998";"19,01"
"31/08/1998";"19,00"
"01/09/1998";"19,08"
"02/09/1998";"19,11"
"03/09/1998";"19,14"
"04/09/1998";"19,20"
"08/09/1998";"29,87"
"09/09/1998";"30,05"
"10/09/1998";"29,73"
"11/09/1998";"39,78"
"14/09/1998";"39,76"
"15/09/1998";"39,75"
"16/09/1998";"39,75"
"17/09/1998";"39,75"
"18/09/1998";"39,73"
"21/09/1998";"39,79"
"22/09/1998";"39,89"
"23/09/1998";"40,08"
"24/09/1998";"39,96"
"25/09/1998";"40,13"
"28/09/1998";"40,26"
"29/09/1998";"40,39"
"30/09/1998";"40,50"
"01/10/1998";"40,60"
"02/10/1998";"40,70"
"05/10/1998";"40,80"
"06/10/1998";"40,90"
"07/10/1998";"40,99"
"08/10/1998";"41,10"
"09/10/1998";"41,19"
"13/10/1998";"41,30"
"14/10/1998";"41,40"
"15/10/1998";"41,50"
"16/10/1998";"41,59"
"19/10/1998";"41,70"
"20/10/1998";"41,80"
"21/10/1998";"41,90"
"22/10/1998";"42,00"
"23/10/1998";"42,11"
"26/10/1998";"42,20"
"27/10/1998";"42,30"
"28/10/1998";"42,39"
"29/10/1998";"42,50"
"30/10/1998";"42,60"
"03/11/1998";"42,70"
"04/11/1998";"42,74"
"05/11/1998";"42,73"
"06/11/1998";"42,72"
"09/11/1998";"42,74"
"10/11/1998";"42,75"
"11/11/1998";"42,74"
"12/11/1998";"39,56"
"13/11/1998";"38,99"
